BNF_PARAGRAPH_CODE,REGION_CODE,UNIT_OF_MEASURE,PREP_CLASS,SNOMED_CODE,PHARMACY_ADVANCED_SERVICE,BNF_CHAPTER,YEAR_MONTH,SUPPLIER_NAME,TOTAL_QUANTITY,DISPENSER_ACCOUNT_TYPE,GENERIC_BNF_EQUIVALENT_NAME,BNF_PRESENTATION_CODE,BNF_SECTION,GENERIC_BNF_EQUIVALENT_CODE,BNF_SECTION_CODE,ICB_NAME,PRESCRIBED_PREP_CLASS,BNF_PARAGRAPH,ICB_CODE,BNF_CHAPTER_CODE,REGION_NAME,ITEMS,BNF_CHEMICAL_SUBSTANCE,BNF_CHEMICAL_SUBSTANCE_CODE,NIC,BNF_PRESENTATION_NAME
50101,Y63,tablet,1,41953811000001101,Pharmacy First Clinical Pathways,Infections,202402,,78989.0,English Pharmacy,Phenoxymethylpenicillin 250mg tablets,0501011P0AAAJAJ,Antibacterial drugs,0501011P0AAAJAJ,501,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QHM,5,NORTH EAST AND YORKSHIRE,2007,Phenoxymethylpenicillin (Penicillin V),0501011P0,5726.71,Phenoxymethylpenicillin 250mg tablets
50101,Y60,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,700.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",1,Penicillins,QOC,5,MIDLANDS,6,Phenoxymethylpenicillin (Penicillin V),0501011P0,75.25,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y59,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,200.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS FRIMLEY INTEGRATED CARE BOARD,1,Penicillins,QNQ,5,SOUTH EAST,2,Phenoxymethylpenicillin (Penicillin V),0501011P0,21.5,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y61,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,600.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,Penicillins,QUE,5,EAST OF ENGLAND,4,Phenoxymethylpenicillin (Penicillin V),0501011P0,64.5,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y61,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,200.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,Penicillins,QMM,5,EAST OF ENGLAND,1,Phenoxymethylpenicillin (Penicillin V),0501011P0,21.5,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y63,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,800.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QF7,5,NORTH EAST AND YORKSHIRE,6,Phenoxymethylpenicillin (Penicillin V),0501011P0,86.0,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y59,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,1000.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,Penicillins,QRL,5,SOUTH EAST,8,Phenoxymethylpenicillin (Penicillin V),0501011P0,107.5,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y63,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,1900.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QWO,5,NORTH EAST AND YORKSHIRE,13,Phenoxymethylpenicillin (Penicillin V),0501011P0,204.25,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y62,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,1700.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,Penicillins,QYG,5,NORTH WEST,15,Phenoxymethylpenicillin (Penicillin V),0501011P0,182.75,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y63,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,900.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QOQ,5,NORTH EAST AND YORKSHIRE,6,Phenoxymethylpenicillin (Penicillin V),0501011P0,96.75,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y58,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,400.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1,Penicillins,QOX,5,SOUTH WEST,3,Phenoxymethylpenicillin (Penicillin V),0501011P0,43.0,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y60,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,400.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,Penicillins,QGH,5,MIDLANDS,3,Phenoxymethylpenicillin (Penicillin V),0501011P0,43.0,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y61,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,600.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1,Penicillins,QJG,5,EAST OF ENGLAND,5,Phenoxymethylpenicillin (Penicillin V),0501011P0,64.5,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y59,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,200.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,Penicillins,QXU,5,SOUTH EAST,2,Phenoxymethylpenicillin (Penicillin V),0501011P0,21.5,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y62,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,900.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,Penicillins,QOP,5,NORTH WEST,8,Phenoxymethylpenicillin (Penicillin V),0501011P0,96.75,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y58,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,300.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS DEVON INTEGRATED CARE BOARD,1,Penicillins,QJK,5,SOUTH WEST,2,Phenoxymethylpenicillin (Penicillin V),0501011P0,32.25,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y58,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,400.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS DORSET INTEGRATED CARE BOARD,1,Penicillins,QVV,5,SOUTH WEST,3,Phenoxymethylpenicillin (Penicillin V),0501011P0,43.0,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y58,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,500.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1,Penicillins,QUY,5,SOUTH WEST,5,Phenoxymethylpenicillin (Penicillin V),0501011P0,53.75,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y60,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,400.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1,Penicillins,QJM,5,MIDLANDS,4,Phenoxymethylpenicillin (Penicillin V),0501011P0,43.0,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y60,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,200.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QWU,5,MIDLANDS,2,Phenoxymethylpenicillin (Penicillin V),0501011P0,21.5,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y60,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,500.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1,Penicillins,QPM,5,MIDLANDS,3,Phenoxymethylpenicillin (Penicillin V),0501011P0,53.75,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y59,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,100.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS SUSSEX INTEGRATED CARE BOARD,1,Penicillins,QNX,5,SOUTH EAST,1,Phenoxymethylpenicillin (Penicillin V),0501011P0,10.75,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y58,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,100.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1,Penicillins,QT6,5,SOUTH WEST,1,Phenoxymethylpenicillin (Penicillin V),0501011P0,10.75,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y59,ml,1,9215111000001107,Pharmacy First Clinical Pathways,Infections,202402,,900.0,English Pharmacy,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,0501011P0AAARAR,Antibacterial drugs,0501011P0AAARAR,501,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1,Penicillins,QKS,5,SOUTH EAST,8,Phenoxymethylpenicillin (Penicillin V),0501011P0,96.75,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
50101,Y63,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,2900.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QF7,5,NORTH EAST AND YORKSHIRE,23,Phenoxymethylpenicillin (Penicillin V),0501011P0,331.76,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y56,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,4800.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QMF,5,LONDON,36,Phenoxymethylpenicillin (Penicillin V),0501011P0,549.12,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y58,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,1700.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,Penicillins,QR1,5,SOUTH WEST,15,Phenoxymethylpenicillin (Penicillin V),0501011P0,194.48,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y56,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,1900.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QKK,5,LONDON,16,Phenoxymethylpenicillin (Penicillin V),0501011P0,217.36,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y58,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,1600.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS SOMERSET INTEGRATED CARE BOARD,1,Penicillins,QSL,5,SOUTH WEST,11,Phenoxymethylpenicillin (Penicillin V),0501011P0,183.04,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y61,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,5000.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1,Penicillins,QM7,5,EAST OF ENGLAND,41,Phenoxymethylpenicillin (Penicillin V),0501011P0,572.0,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y63,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,17500.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QHM,5,NORTH EAST AND YORKSHIRE,141,Phenoxymethylpenicillin (Penicillin V),0501011P0,2002.0,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y62,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,6900.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QE1,5,NORTH WEST,56,Phenoxymethylpenicillin (Penicillin V),0501011P0,789.36,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y62,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,8000.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,Penicillins,QOP,5,NORTH WEST,64,Phenoxymethylpenicillin (Penicillin V),0501011P0,915.2,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y60,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,6800.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1,Penicillins,QHL,5,MIDLANDS,60,Phenoxymethylpenicillin (Penicillin V),0501011P0,777.92,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y60,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,3900.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1,Penicillins,QNC,5,MIDLANDS,32,Phenoxymethylpenicillin (Penicillin V),0501011P0,446.16,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y60,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,3100.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,Penicillins,QGH,5,MIDLANDS,28,Phenoxymethylpenicillin (Penicillin V),0501011P0,354.64,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y60,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,2200.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1,Penicillins,QUA,5,MIDLANDS,18,Phenoxymethylpenicillin (Penicillin V),0501011P0,251.68,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y60,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,3300.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,Penicillins,QT1,5,MIDLANDS,26,Phenoxymethylpenicillin (Penicillin V),0501011P0,377.52,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y56,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,1400.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,Penicillins,QMJ,5,LONDON,10,Phenoxymethylpenicillin (Penicillin V),0501011P0,160.16,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y61,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,800.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,Penicillins,QMM,5,EAST OF ENGLAND,7,Phenoxymethylpenicillin (Penicillin V),0501011P0,91.52,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y62,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,9600.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,Penicillins,QYG,5,NORTH WEST,84,Phenoxymethylpenicillin (Penicillin V),0501011P0,1098.24,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y56,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,2400.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1,Penicillins,QWE,5,LONDON,18,Phenoxymethylpenicillin (Penicillin V),0501011P0,274.56,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y63,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,4500.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QOQ,5,NORTH EAST AND YORKSHIRE,38,Phenoxymethylpenicillin (Penicillin V),0501011P0,514.8,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y60,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,2000.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1,Penicillins,QK1,5,MIDLANDS,18,Phenoxymethylpenicillin (Penicillin V),0501011P0,228.8,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y58,ml,1,9215211000001101,Pharmacy First Clinical Pathways,Infections,202402,,1200.0,English Pharmacy,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,0501011P0AAASAS,Antibacterial drugs,0501011P0AAASAS,501,NHS DEVON INTEGRATED CARE BOARD,1,Penicillins,QJK,5,SOUTH WEST,12,Phenoxymethylpenicillin (Penicillin V),0501011P0,137.28,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
50101,Y56,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,40.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QMF,5,LONDON,2,Flucloxacillin sodium,0501012G0,2.74,Flucloxacillin 250mg capsules
50101,Y59,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,148.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,NHS SUSSEX INTEGRATED CARE BOARD,1,Penicillins,QNX,5,SOUTH EAST,5,Flucloxacillin sodium,0501012G0,10.14,Flucloxacillin 250mg capsules
50101,Y62,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,260.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QE1,5,NORTH WEST,8,Flucloxacillin sodium,0501012G0,17.81,Flucloxacillin 250mg capsules
50101,Y61,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,108.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,Penicillins,QMM,5,EAST OF ENGLAND,3,Flucloxacillin sodium,0501012G0,7.4,Flucloxacillin 250mg capsules
50101,Y60,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,20.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1,Penicillins,QUA,5,MIDLANDS,1,Flucloxacillin sodium,0501012G0,1.37,Flucloxacillin 250mg capsules
50101,Y56,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,60.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QKK,5,LONDON,2,Flucloxacillin sodium,0501012G0,4.11,Flucloxacillin 250mg capsules
50101,Y58,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,68.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1,Penicillins,QT6,5,SOUTH WEST,2,Flucloxacillin sodium,0501012G0,4.66,Flucloxacillin 250mg capsules
50101,Y60,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,160.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1,Penicillins,QHL,5,MIDLANDS,4,Flucloxacillin sodium,0501012G0,10.96,Flucloxacillin 250mg capsules
50101,Y58,capsule,1,39692111000001101,Pharmacy First Clinical Pathways,Infections,202402,,168.0,English Pharmacy,Flucloxacillin 250mg capsules,0501012G0AAAAAA,Antibacterial drugs,0501012G0AAAAAA,501,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1,Penicillins,QOX,5,SOUTH WEST,5,Flucloxacillin sodium,0501012G0,11.51,Flucloxacillin 250mg capsules
